Data information of 192.168.250.1
Time,Sent Data, Total Data
2020-02-25 04:20:43,624,3.1955e+06
2020-02-25 04:20:47,1056,3.19656e+06
2020-02-25 04:20:47,1042,3.1976e+06
2020-02-25 04:20:48,1052,3.19865e+06
2020-02-25 04:20:48,120,3.19877e+06
2020-02-25 04:20:48,936,3.19971e+06
2020-02-25 04:20:49,1080,3.20079e+06
2020-02-25 04:20:49,802,3.20159e+06
2020-02-25 04:20:49,1058,3.20265e+06
2020-02-25 04:20:49,823,3.20347e+06
2020-02-25 04:20:50,1042,3.20451e+06
2020-02-25 04:20:50,936,3.20545e+06
2020-02-25 04:20:50,995,3.20644e+06
2020-02-25 04:20:50,1062,3.2075e+06
2020-02-25 04:20:50,809,3.20831e+06
2020-02-25 04:20:52,576,3.20889e+06
2020-02-25 04:20:52,322,3.20921e+06
2020-02-25 04:20:52,124,3.20934e+06
2020-02-25 04:20:52,140,3.20948e+06
2020-02-25 04:21:03,580,3.21006e+06
2020-02-25 04:21:03,1066,3.21112e+06
2020-02-25 04:21:03,120,3.21124e+06
2020-02-25 04:21:03,1052,3.21229e+06
2020-02-25 04:21:03,120,3.21241e+06
2020-02-25 04:21:04,740,3.21315e+06
2020-02-25 04:21:05,152,3.21331e+06
2020-02-25 04:21:08,1.00498e+06,4.21828e+06
2020-02-25 04:21:11,514,4.2188e+06
2020-02-25 04:21:12,440,4.21924e+06
2020-02-25 04:21:12,468,4.2197e+06
2020-02-25 04:21:12,446,4.22015e+06
2020-02-25 04:21:12,434,4.22058e+06
2020-02-25 04:21:12,584,4.22117e+06
2020-02-25 04:21:13,502,4.22167e+06
2020-02-25 04:21:13,478,4.22215e+06
2020-02-25 04:21:14,580,4.22273e+06
2020-02-25 04:21:15,458,4.22319e+06
2020-02-25 04:21:16,642,4.22383e+06
2020-02-25 04:21:17,1060,4.22489e+06
2020-02-25 04:21:17,120,4.22501e+06
2020-02-25 04:21:17,458,4.22547e+06
2020-02-25 04:21:17,638,4.2261e+06
2020-02-25 04:21:19,130,4.22623e+06
2020-02-25 04:21:19,122,4.22636e+06
2020-02-25 04:21:19,128,4.22648e+06
2020-02-25 04:21:19,130,4.22661e+06
2020-02-25 04:21:19,128,4.22674e+06
2020-02-25 04:21:19,122,4.22686e+06
2020-02-25 04:21:19,114,4.22698e+06
2020-02-25 04:21:19,106,4.22708e+06
2020-02-25 04:21:20,486,4.22757e+06
2020-02-25 04:21:20,976,4.22855e+06
2020-02-25 04:21:20,452,4.229e+06
2020-02-25 04:21:22,440,4.22944e+06
2020-02-25 04:21:23,322,4.22976e+06
2020-02-25 04:21:23,124,4.22988e+06
2020-02-25 04:21:23,140,4.23002e+06
2020-02-25 04:21:24,360,4.23038e+06
2020-02-25 04:21:28,1060,4.23144e+06
2020-02-25 04:21:28,824,4.23227e+06
2020-02-25 04:21:29,1052,4.23332e+06
2020-02-25 04:21:29,804,4.23412e+06
2020-02-25 04:21:29,998,4.23512e+06
2020-02-25 04:21:36,642,4.23576e+06
2020-02-25 04:21:36,440,4.2362e+06
2020-02-25 04:21:37,152,4.23636e+06
2020-02-25 04:21:39,1074,4.23743e+06
2020-02-25 04:21:39,815,4.23824e+06
2020-02-25 04:21:40,1062,4.23931e+06
2020-02-25 04:21:40,120,4.23943e+06
2020-02-25 04:21:45,482,4.23991e+06
2020-02-25 04:21:47,470,4.24038e+06
2020-02-25 04:21:47,538,4.24092e+06
2020-02-25 04:21:50,995,4.24191e+06
2020-02-25 04:21:54,382,4.24229e+06
2020-02-25 04:21:54,468,4.24276e+06
2020-02-25 04:21:54,322,4.24308e+06
2020-02-25 04:21:54,124,4.24321e+06
2020-02-25 04:21:54,140,4.24335e+06
2020-02-25 04:21:56,478,4.24383e+06
2020-02-25 04:21:59,642,4.24447e+06
2020-02-25 04:21:59,1080,4.24555e+06
2020-02-25 04:21:59,120,4.24567e+06
2020-02-25 04:22:03,1070,4.24674e+06
2020-02-25 04:22:03,797,4.24753e+06
2020-02-25 04:22:05,584,4.24812e+06
2020-02-25 04:22:05,510,4.24863e+06
2020-02-25 04:22:08,682,4.24931e+06
2020-02-25 04:22:09,1074,4.25038e+06
2020-02-25 04:22:09,751,4.25114e+06
2020-02-25 04:22:09,1054,4.25219e+06
2020-02-25 04:22:09,757,4.25295e+06
2020-02-25 04:22:09,1054,4.254e+06
2020-02-25 04:22:09,757,4.25476e+06
2020-02-25 04:22:10,152,4.25491e+06
2020-02-25 04:22:10,128,4.25504e+06
2020-02-25 04:22:10,936,4.25597e+06
2020-02-25 04:22:15,468,4.25644e+06
2020-02-25 04:22:16,142,4.25658e+06
2020-02-25 04:22:17,784,4.25737e+06
2020-02-25 04:22:20,116,4.25748e+06
2020-02-25 04:22:23,768,4.25825e+06
2020-02-25 04:22:23,790,4.25904e+06
2020-02-25 04:22:24,404,4.25945e+06
2020-02-25 04:22:24,360,4.25981e+06
2020-02-25 04:22:26,322,4.26013e+06
2020-02-25 04:22:26,124,4.26025e+06
2020-02-25 04:22:26,140,4.26039e+06
2020-02-25 04:22:29,470,4.26086e+06
2020-02-25 04:22:29,606,4.26147e+06
2020-02-25 04:22:30,500,4.26197e+06
2020-02-25 04:22:30,448,4.26242e+06
2020-02-25 04:22:30,508,4.26292e+06
2020-02-25 04:22:30,548,4.26347e+06
2020-02-25 04:22:30,1062,4.26453e+06
2020-02-25 04:22:30,809,4.26534e+06
2020-02-25 04:22:30,384,4.26573e+06
2020-02-25 04:22:30,304,4.26603e+06
2020-02-25 04:22:31,476,4.26651e+06
2020-02-25 04:22:33,454,4.26696e+06
2020-02-25 04:22:35,508,4.26747e+06
2020-02-25 04:22:38,508,4.26798e+06
2020-02-25 04:22:39,1060,4.26904e+06
2020-02-25 04:22:39,120,4.26916e+06
2020-02-25 04:22:42,386,4.26954e+06
2020-02-25 04:22:42,152,4.26969e+06
2020-02-25 04:22:47,934,4.27063e+06
2020-02-25 04:22:48,450,4.27108e+06
2020-02-25 04:22:51,995,4.27207e+06
2020-02-25 04:22:57,322,4.2724e+06
2020-02-25 04:22:57,124,4.27252e+06
2020-02-25 04:22:57,140,4.27266e+06
2020-02-25 04:23:01,276,4.27294e+06
2020-02-25 04:23:06,482,4.27342e+06
2020-02-25 04:23:07,698,4.27412e+06
2020-02-25 04:23:07,654,4.27477e+06
2020-02-25 04:23:11,432,4.2752e+06
2020-02-25 04:23:11,420,4.27562e+06
2020-02-25 04:23:13,384,4.27601e+06
2020-02-25 04:23:13,574,4.27658e+06
2020-02-25 04:23:13,528,4.27711e+06
2020-02-25 04:23:13,588,4.2777e+06
2020-02-25 04:23:13,586,4.27828e+06
2020-02-25 04:23:13,806,4.27909e+06
2020-02-25 04:23:13,812,4.2799e+06
2020-02-25 04:23:13,630,4.28053e+06
2020-02-25 04:23:13,422,4.28095e+06
2020-02-25 04:23:13,486,4.28144e+06
2020-02-25 04:23:13,536,4.28197e+06
2020-02-25 04:23:13,304,4.28228e+06
2020-02-25 04:23:13,324,4.2826e+06
2020-02-25 04:23:14,1028,4.28363e+06
2020-02-25 04:23:14,1078,4.28471e+06
2020-02-25 04:23:14,120,4.28483e+06
2020-02-25 04:23:14,598,4.28543e+06
2020-02-25 04:23:14,1070,4.2865e+06
2020-02-25 04:23:14,120,4.28662e+06
2020-02-25 04:23:14,152,4.28677e+06
2020-02-25 04:23:15,1074,4.28784e+06
2020-02-25 04:23:15,616,4.28846e+06
2020-02-25 04:23:15,584,4.28904e+06
2020-02-25 04:23:15,538,4.28958e+06
2020-02-25 04:23:17,1062,4.29064e+06
2020-02-25 04:23:17,793,4.29143e+06
2020-02-25 04:23:17,1076,4.29251e+06
2020-02-25 04:23:17,880,4.29339e+06
2020-02-25 04:23:17,1076,4.29447e+06
2020-02-25 04:23:17,1038,4.2955e+06
2020-02-25 04:23:18,1054,4.29656e+06
2020-02-25 04:23:18,757,4.29732e+06
2020-02-25 04:23:18,1054,4.29837e+06
2020-02-25 04:23:18,757,4.29913e+06
2020-02-25 04:23:19,936,4.30006e+06
2020-02-25 04:23:22,362,4.30042e+06
2020-02-25 04:23:23,310,4.30073e+06
2020-02-25 04:23:29,322,4.30106e+06
2020-02-25 04:23:29,124,4.30118e+06
2020-02-25 04:23:29,140,4.30132e+06
2020-02-25 04:23:29,464,4.30178e+06
2020-02-25 04:23:30,436,4.30222e+06
2020-02-25 04:23:32,1062,4.30328e+06
2020-02-25 04:23:32,793,4.30408e+06
2020-02-25 04:23:33,1076,4.30515e+06
2020-02-25 04:23:33,880,4.30603e+06
2020-02-25 04:23:33,508,4.30654e+06
2020-02-25 04:23:33,1074,4.30761e+06
2020-02-25 04:23:33,815,4.30843e+06
2020-02-25 04:23:36,736,4.30916e+06
2020-02-25 04:23:36,540,4.3097e+06
2020-02-25 04:23:37,502,4.31021e+06
2020-02-25 04:23:44,602,4.31081e+06
2020-02-25 04:23:44,456,4.31126e+06
2020-02-25 04:23:45,1050,4.31231e+06
2020-02-25 04:23:45,120,4.31243e+06
2020-02-25 04:23:46,742,4.31318e+06
2020-02-25 04:23:46,152,4.31333e+06
2020-02-25 04:23:50,562,4.31389e+06
2020-02-25 04:23:51,960,4.31485e+06
2020-02-25 04:23:51,995,4.31585e+06
2020-02-25 04:23:54,540,4.31639e+06
2020-02-25 04:23:55,638,4.31702e+06
2020-02-25 04:24:00,544,4.31757e+06
2020-02-25 04:24:00,322,4.31789e+06
2020-02-25 04:24:00,124,4.31801e+06
2020-02-25 04:24:00,140,4.31815e+06
2020-02-25 04:24:00,1062,4.31922e+06
2020-02-25 04:24:00,120,4.31934e+06
2020-02-25 04:24:01,600,4.31994e+06
2020-02-25 04:24:01,1056,4.32099e+06
2020-02-25 04:24:01,758,4.32175e+06
2020-02-25 04:24:02,798,4.32255e+06
2020-02-25 04:24:02,642,4.32319e+06
2020-02-25 04:24:02,716,4.32391e+06
2020-02-25 04:24:02,642,4.32455e+06
2020-02-25 04:24:02,1070,4.32562e+06
2020-02-25 04:24:02,120,4.32574e+06
2020-02-25 04:24:02,684,4.32642e+06
2020-02-25 04:24:03,814,4.32724e+06
2020-02-25 04:24:03,1060,4.3283e+06
2020-02-25 04:24:03,120,4.32842e+06
2020-02-25 04:24:03,330,4.32875e+06
2020-02-25 04:24:03,1062,4.32981e+06
2020-02-25 04:24:03,1550,4.33136e+06
2020-02-25 04:24:03,1076,4.33243e+06
2020-02-25 04:24:03,880,4.33331e+06
2020-02-25 04:24:03,894,4.33421e+06
2020-02-25 04:24:03,1074,4.33528e+06
2020-02-25 04:24:03,927,4.33621e+06
2020-02-25 04:24:04,1070,4.33728e+06
2020-02-25 04:24:04,781,4.33806e+06
2020-02-25 04:24:04,1064,4.33912e+06
2020-02-25 04:24:04,810,4.33993e+06
2020-02-25 04:24:04,540,4.34047e+06
2020-02-25 04:24:04,1068,4.34154e+06
2020-02-25 04:24:04,120,4.34166e+06
2020-02-25 04:24:04,1062,4.34272e+06
2020-02-25 04:24:04,120,4.34284e+06
2020-02-25 04:24:08,262,4.34311e+06
2020-02-25 04:24:13,300,4.34341e+06
2020-02-25 04:24:14,758,4.34416e+06
2020-02-25 04:24:16,1072,4.34524e+06
2020-02-25 04:24:16,862,4.3461e+06
2020-02-25 04:24:16,1060,4.34716e+06
2020-02-25 04:24:16,982,4.34814e+06
2020-02-25 04:24:16,120,4.34826e+06
2020-02-25 04:24:17,548,4.34881e+06
2020-02-25 04:24:17,784,4.34959e+06
2020-02-25 04:24:17,468,4.35006e+06
2020-02-25 04:24:17,316,4.35038e+06
2020-02-25 04:24:17,504,4.35088e+06
2020-02-25 04:24:17,602,4.35148e+06
2020-02-25 04:24:17,1054,4.35254e+06
2020-02-25 04:24:17,120,4.35266e+06
2020-02-25 04:24:17,490,4.35315e+06
2020-02-25 04:24:17,452,4.3536e+06
2020-02-25 04:24:17,584,4.35418e+06
2020-02-25 04:24:17,538,4.35472e+06
2020-02-25 04:24:17,382,4.3551e+06
2020-02-25 04:24:17,466,4.35557e+06
2020-02-25 04:24:17,776,4.35634e+06
2020-02-25 04:24:17,378,4.35672e+06
2020-02-25 04:24:18,498,4.35722e+06
2020-02-25 04:24:18,362,4.35758e+06
2020-02-25 04:24:18,426,4.35801e+06
2020-02-25 04:24:18,788,4.3588e+06
2020-02-25 04:24:18,1062,4.35986e+06
2020-02-25 04:24:18,120,4.35998e+06
2020-02-25 04:24:19,152,4.36013e+06
2020-02-25 04:24:25,1583,4.36171e+06
2020-02-25 04:24:25,741,4.36245e+06
2020-02-25 04:24:26,1052,4.36351e+06
2020-02-25 04:24:26,820,4.36433e+06
2020-02-25 04:24:26,1064,4.36539e+06
2020-02-25 04:24:26,794,4.36618e+06
2020-02-25 04:24:26,624,4.36681e+06
2020-02-25 04:24:31,322,4.36713e+06
2020-02-25 04:24:31,186,4.36732e+06
2020-02-25 04:24:31,140,4.36746e+06
2020-02-25 04:24:45,338,4.36779e+06
2020-02-25 04:24:48,1120,4.36891e+06
2020-02-25 04:24:48,768,4.36968e+06
2020-02-25 04:24:48,450,4.37013e+06
2020-02-25 04:24:48,534,4.37067e+06
2020-02-25 04:24:48,450,4.37112e+06
2020-02-25 04:24:48,368,4.37148e+06
2020-02-25 04:24:49,430,4.37191e+06
2020-02-25 04:24:51,152,4.37207e+06
2020-02-25 04:24:51,995,4.37306e+06
2020-02-25 04:24:51,1054,4.37411e+06
2020-02-25 04:24:51,741,4.37486e+06
2020-02-25 04:24:51,432,4.37529e+06
2020-02-25 04:24:51,514,4.3758e+06
2020-02-25 04:24:52,464,4.37627e+06
2020-02-25 04:24:53,1080,4.37735e+06
2020-02-25 04:24:53,802,4.37815e+06
2020-02-25 04:24:57,324,4.37847e+06
2020-02-25 04:24:58,934,4.37941e+06
2020-02-25 04:24:58,1061,4.38047e+06
2020-02-25 04:25:00,324,4.38079e+06
2020-02-25 04:25:00,508,4.3813e+06
2020-02-25 04:25:00,350,4.38165e+06
2020-02-25 04:25:02,322,4.38197e+06
2020-02-25 04:25:02,124,4.38209e+06
2020-02-25 04:25:02,140,4.38223e+06
2020-02-25 04:25:03,544,4.38278e+06
2020-02-25 04:25:03,304,4.38308e+06
2020-02-25 04:25:04,450,4.38353e+06
2020-02-25 04:25:04,448,4.38398e+06
2020-02-25 04:25:04,534,4.38451e+06
2020-02-25 04:25:04,632,4.38515e+06
2020-02-25 04:25:04,622,4.38577e+06
2020-02-25 04:25:04,1056,4.38682e+06
2020-02-25 04:25:04,120,4.38694e+06
2020-02-25 04:25:05,430,4.38737e+06
2020-02-25 04:25:05,378,4.38775e+06
2020-02-25 04:25:06,440,4.38819e+06
2020-02-25 04:25:06,584,4.38878e+06
2020-02-25 04:25:06,592,4.38937e+06
2020-02-25 04:25:06,304,4.38967e+06
2020-02-25 04:25:06,386,4.39006e+06
2020-02-25 04:25:06,740,4.3908e+06
2020-02-25 04:25:06,1056,4.39185e+06
2020-02-25 04:25:06,120,4.39197e+06
2020-02-25 04:25:07,296,4.39227e+06
2020-02-25 04:25:07,418,4.39269e+06
2020-02-25 04:25:07,516,4.3932e+06
2020-02-25 04:25:07,1080,4.39428e+06
2020-02-25 04:25:07,120,4.3944e+06
2020-02-25 04:25:07,422,4.39483e+06
2020-02-25 04:25:07,470,4.3953e+06
2020-02-25 04:25:07,450,4.39575e+06
2020-02-25 04:25:07,252,4.396e+06
2020-02-25 04:25:07,440,4.39644e+06
2020-02-25 04:25:07,460,4.3969e+06
2020-02-25 04:25:08,434,4.39733e+06
2020-02-25 04:25:08,378,4.39771e+06
2020-02-25 04:25:08,378,4.39809e+06
2020-02-25 04:25:08,378,4.39847e+06
2020-02-25 04:25:08,462,4.39893e+06
2020-02-25 04:25:09,470,4.3994e+06
2020-02-25 04:25:09,654,4.40005e+06
2020-02-25 04:25:09,1070,4.40112e+06
2020-02-25 04:25:09,120,4.40124e+06
2020-02-25 04:25:09,526,4.40177e+06
2020-02-25 04:25:10,576,4.40234e+06
2020-02-25 04:25:20,1054,4.4034e+06
2020-02-25 04:25:20,757,4.40416e+06
2020-02-25 04:25:20,1058,4.40521e+06
2020-02-25 04:25:20,823,4.40604e+06
2020-02-25 04:25:23,600,4.40664e+06
2020-02-25 04:25:23,152,4.40679e+06
2020-02-25 04:25:28,478,4.40727e+06
2020-02-25 04:25:29,960,4.40823e+06
2020-02-25 04:25:30,1056,4.40928e+06
2020-02-25 04:25:30,822,4.4101e+06
2020-02-25 04:25:32,1074,4.41118e+06
2020-02-25 04:25:32,815,4.41199e+06
2020-02-25 04:25:33,322,4.41232e+06
2020-02-25 04:25:33,124,4.41244e+06
2020-02-25 04:25:33,140,4.41258e+06
2020-02-25 04:25:36,700,4.41328e+06
2020-02-25 04:25:36,700,4.41398e+06
2020-02-25 04:25:36,768,4.41475e+06
2020-02-25 04:25:36,768,4.41552e+06
2020-02-25 04:25:36,676,4.41619e+06
2020-02-25 04:25:36,676,4.41687e+06
2020-02-25 04:25:36,508,4.41738e+06
2020-02-25 04:25:36,764,4.41814e+06
2020-02-25 04:25:36,888,4.41903e+06
2020-02-25 04:25:36,888,4.41992e+06
2020-02-25 04:25:36,824,4.42074e+06
2020-02-25 04:25:36,824,4.42156e+06
2020-02-25 04:25:36,596,4.42216e+06
2020-02-25 04:25:36,596,4.42276e+06
2020-02-25 04:25:36,508,4.42326e+06
2020-02-25 04:25:36,700,4.42396e+06
2020-02-25 04:25:36,884,4.42485e+06
2020-02-25 04:25:36,884,4.42573e+06
2020-02-25 04:25:36,516,4.42625e+06
2020-02-25 04:25:36,772,4.42702e+06
2020-02-25 04:25:40,470,4.42749e+06
2020-02-25 04:25:51,995,4.42848e+06
2020-02-25 04:25:55,152,4.42864e+06
2020-02-25 04:25:56,148,4.42878e+06
2020-02-25 04:25:58,1066,4.42985e+06
2020-02-25 04:25:58,827,4.43068e+06
2020-02-25 04:25:59,562,4.43124e+06
2020-02-25 04:26:01,1062,4.4323e+06
2020-02-25 04:26:01,809,4.43311e+06
2020-02-25 04:26:04,322,4.43343e+06
2020-02-25 04:26:04,124,4.43356e+06
2020-02-25 04:26:04,140,4.4337e+06
2020-02-25 04:26:07,654,4.43435e+06
2020-02-25 04:26:09,654,4.435e+06
2020-02-25 04:26:11,360,4.43536e+06
2020-02-25 04:26:11,286,4.43565e+06
2020-02-25 04:26:14,960,4.43661e+06
2020-02-25 04:26:15,1060,4.43767e+06
2020-02-25 04:26:15,840,4.43851e+06
2020-02-25 04:26:26,414,4.43892e+06
2020-02-25 04:26:26,414,4.43934e+06
2020-02-25 04:26:26,382,4.43972e+06
2020-02-25 04:26:26,116,4.43984e+06
2020-02-25 04:26:26,414,4.44025e+06
2020-02-25 04:26:26,624,4.44087e+06
2020-02-25 04:26:26,656,4.44153e+06
2020-02-25 04:26:26,414,4.44194e+06
2020-02-25 04:26:26,382,4.44233e+06
2020-02-25 04:26:27,414,4.44274e+06
2020-02-25 04:26:27,382,4.44312e+06
2020-02-25 04:26:28,152,4.44327e+06
2020-02-25 04:26:28,1056,4.44433e+06
2020-02-25 04:26:28,790,4.44512e+06
2020-02-25 04:26:36,322,4.44544e+06
2020-02-25 04:26:36,124,4.44557e+06
2020-02-25 04:26:36,140,4.44571e+06
2020-02-25 04:26:44,600,4.44631e+06
2020-02-25 04:26:46,152,4.44646e+06
2020-02-25 04:26:52,995,4.44745e+06
2020-02-25 04:27:00,152,4.44761e+06
2020-02-25 04:27:07,322,4.44793e+06
2020-02-25 04:27:07,124,4.44805e+06
2020-02-25 04:27:07,140,4.44819e+06
2020-02-25 04:27:12,452,4.44864e+06
2020-02-25 04:27:13,506,4.44915e+06
2020-02-25 04:27:13,518,4.44967e+06
2020-02-25 04:27:13,1056,4.45072e+06
2020-02-25 04:27:13,838,4.45156e+06
2020-02-25 04:27:13,518,4.45208e+06
2020-02-25 04:27:14,1066,4.45315e+06
2020-02-25 04:27:14,120,4.45327e+06
2020-02-25 04:27:14,458,4.45372e+06
2020-02-25 04:27:14,788,4.45451e+06
2020-02-25 04:27:14,1052,4.45556e+06
2020-02-25 04:27:14,120,4.45568e+06
2020-02-25 04:27:15,478,4.45616e+06
2020-02-25 04:27:15,474,4.45664e+06
2020-02-25 04:27:15,388,4.45702e+06
2020-02-25 04:27:15,338,4.45736e+06
2020-02-25 04:27:15,1066,4.45843e+06
2020-02-25 04:27:15,120,4.45855e+06
2020-02-25 04:27:16,494,4.45904e+06
2020-02-25 04:27:16,592,4.45963e+06
2020-02-25 04:27:16,504,4.46014e+06
2020-02-25 04:27:16,1054,4.46119e+06
2020-02-25 04:27:16,120,4.46131e+06
2020-02-25 04:27:16,506,4.46182e+06
2020-02-25 04:27:16,530,4.46235e+06
2020-02-25 04:27:16,1015,4.46336e+06
2020-02-25 04:27:17,1062,4.46442e+06
2020-02-25 04:27:17,793,4.46522e+06
2020-02-25 04:27:17,1076,4.46629e+06
2020-02-25 04:27:17,880,4.46717e+06
2020-02-25 04:27:17,450,4.46762e+06
2020-02-25 04:27:17,1068,4.46869e+06
2020-02-25 04:27:17,120,4.46881e+06
2020-02-25 04:27:17,478,4.46929e+06
2020-02-25 04:27:17,454,4.46974e+06
2020-02-25 04:27:18,434,4.47018e+06
2020-02-25 04:27:18,514,4.47069e+06
2020-02-25 04:27:18,440,4.47113e+06
2020-02-25 04:27:18,504,4.47164e+06
2020-02-25 04:27:19,526,4.47216e+06
2020-02-25 04:27:19,466,4.47263e+06
2020-02-25 04:27:19,1068,4.4737e+06
2020-02-25 04:27:19,120,4.47382e+06
2020-02-25 04:27:20,458,4.47427e+06
2020-02-25 04:27:20,458,4.47473e+06
2020-02-25 04:27:20,458,4.47519e+06
2020-02-25 04:27:20,458,4.47565e+06
2020-02-25 04:27:20,458,4.47611e+06
2020-02-25 04:27:20,458,4.47656e+06
2020-02-25 04:27:20,456,4.47702e+06
2020-02-25 04:27:20,458,4.47748e+06
2020-02-25 04:27:20,512,4.47799e+06
2020-02-25 04:27:20,458,4.47845e+06
2020-02-25 04:27:20,1070,4.47952e+06
2020-02-25 04:27:20,120,4.47964e+06
2020-02-25 04:27:20,346,4.47998e+06
2020-02-25 04:27:21,496,4.48048e+06
2020-02-25 04:27:22,624,4.4811e+06
2020-02-25 04:27:22,666,4.48177e+06
2020-02-25 04:27:22,646,4.48242e+06
2020-02-25 04:27:23,440,4.48286e+06
2020-02-25 04:27:23,458,4.48331e+06
2020-02-25 04:27:23,634,4.48395e+06
2020-02-25 04:27:25,1058,4.48501e+06
2020-02-25 04:27:25,759,4.48576e+06
2020-02-25 04:27:28,478,4.48624e+06
2020-02-25 04:27:32,152,4.48639e+06
2020-02-25 04:27:32,1062,4.48746e+06
2020-02-25 04:27:32,793,4.48825e+06
2020-02-25 04:27:32,1076,4.48933e+06
2020-02-25 04:27:32,880,4.49021e+06
2020-02-25 04:27:37,700,4.49091e+06
2020-02-25 04:27:37,700,4.49161e+06
2020-02-25 04:27:37,768,4.49237e+06
2020-02-25 04:27:37,768,4.49314e+06
2020-02-25 04:27:37,764,4.49391e+06
2020-02-25 04:27:37,764,4.49467e+06
2020-02-25 04:27:37,676,4.49535e+06
2020-02-25 04:27:37,676,4.49602e+06
2020-02-25 04:27:37,888,4.49691e+06
2020-02-25 04:27:37,888,4.4978e+06
2020-02-25 04:27:37,824,4.49862e+06
2020-02-25 04:27:37,824,4.49945e+06
2020-02-25 04:27:37,596,4.50004e+06
2020-02-25 04:27:37,596,4.50064e+06
2020-02-25 04:27:37,700,4.50134e+06
2020-02-25 04:27:37,700,4.50204e+06
2020-02-25 04:27:37,884,4.50292e+06
2020-02-25 04:27:37,1044,4.50397e+06
2020-02-25 04:27:37,772,4.50474e+06
2020-02-25 04:27:37,772,4.50551e+06
2020-02-25 04:27:38,148,4.50566e+06
2020-02-25 04:27:39,322,4.50598e+06
2020-02-25 04:27:39,124,4.5061e+06
2020-02-25 04:27:39,140,4.50624e+06
2020-02-25 04:27:40,642,4.50689e+06
2020-02-25 04:27:41,484,4.50737e+06
2020-02-25 04:27:42,335,4.5077e+06
2020-02-25 04:27:42,800,4.5085e+06
2020-02-25 04:27:42,476,4.50898e+06
2020-02-25 04:27:43,1012,4.50999e+06
2020-02-25 04:27:45,404,4.5104e+06
2020-02-25 04:27:45,400,4.5108e+06
2020-02-25 04:27:45,388,4.51118e+06
2020-02-25 04:27:46,384,4.51157e+06
2020-02-25 04:27:47,588,4.51216e+06
2020-02-25 04:27:47,586,4.51274e+06
2020-02-25 04:27:47,442,4.51318e+06
2020-02-25 04:27:47,422,4.51361e+06
2020-02-25 04:27:47,304,4.51391e+06
2020-02-25 04:27:47,534,4.51444e+06
2020-02-25 04:27:47,1070,4.51551e+06
2020-02-25 04:27:47,120,4.51563e+06
2020-02-25 04:27:48,1074,4.51671e+06
2020-02-25 04:27:48,562,4.51727e+06
2020-02-25 04:27:48,442,4.51771e+06
2020-02-25 04:27:52,995,4.51871e+06
2020-02-25 04:28:00,426,4.51913e+06
2020-02-25 04:28:00,1078,4.52021e+06
2020-02-25 04:28:00,120,4.52033e+06
2020-02-25 04:28:01,172,4.5205e+06
2020-02-25 04:28:03,1062,4.52157e+06
2020-02-25 04:28:03,793,4.52236e+06
2020-02-25 04:28:03,1076,4.52343e+06
2020-02-25 04:28:03,880,4.52431e+06
2020-02-25 04:28:04,500,4.52481e+06
2020-02-25 04:28:04,152,4.52497e+06
2020-02-25 04:28:06,104696,4.62966e+06
2020-02-25 04:28:06,600,4.63026e+06
2020-02-25 04:28:07,642,4.6309e+06
2020-02-25 04:28:09,700,4.6316e+06
2020-02-25 04:28:09,700,4.6323e+06
2020-02-25 04:28:09,768,4.63307e+06
2020-02-25 04:28:09,768,4.63384e+06
2020-02-25 04:28:09,676,4.63452e+06
2020-02-25 04:28:09,676,4.63519e+06
2020-02-25 04:28:09,764,4.63596e+06
2020-02-25 04:28:09,888,4.63684e+06
2020-02-25 04:28:09,888,4.63773e+06
2020-02-25 04:28:09,764,4.6385e+06
2020-02-25 04:28:09,824,4.63932e+06
2020-02-25 04:28:09,824,4.64014e+06
2020-02-25 04:28:09,596,4.64074e+06
2020-02-25 04:28:09,596,4.64134e+06
2020-02-25 04:28:09,700,4.64204e+06
2020-02-25 04:28:09,700,4.64274e+06
2020-02-25 04:28:09,884,4.64362e+06
2020-02-25 04:28:09,884,4.6445e+06
2020-02-25 04:28:09,772,4.64528e+06
2020-02-25 04:28:09,772,4.64605e+06
2020-02-25 04:28:11,322,4.64637e+06
2020-02-25 04:28:11,124,4.64649e+06
2020-02-25 04:28:11,140,4.64663e+06
2020-02-25 04:28:12,120,4.64675e+06
2020-02-25 04:28:17,438,4.64719e+06
2020-02-25 04:28:22,142,4.64733e+06
2020-02-25 04:28:31,1076,4.64841e+06
2020-02-25 04:28:31,800,4.64921e+06
2020-02-25 04:28:35,1074,4.65028e+06
2020-02-25 04:28:35,815,4.6511e+06
2020-02-25 04:28:35,454,4.65155e+06
2020-02-25 04:28:37,152,4.65171e+06
2020-02-25 04:28:38,252,4.65196e+06
2020-02-25 04:28:40,746,4.6527e+06
2020-02-25 04:28:40,788,4.65349e+06
2020-02-25 04:28:42,322,4.65381e+06
2020-02-25 04:28:42,124,4.65394e+06
2020-02-25 04:28:42,140,4.65408e+06
2020-02-25 04:28:43,642,4.65472e+06
2020-02-25 04:28:43,120,4.65484e+06
2020-02-25 04:28:43,476,4.65532e+06
2020-02-25 04:28:44,642,4.65596e+06
2020-02-25 04:28:46,1078,4.65704e+06
2020-02-25 04:28:46,769,4.6578e+06
2020-02-25 04:28:49,282,4.65809e+06
2020-02-25 04:28:50,466,4.65855e+06
2020-02-25 04:28:50,934,4.65949e+06
2020-02-25 04:28:50,440,4.65993e+06
2020-02-25 04:28:50,584,4.66051e+06
2020-02-25 04:28:50,394,4.6609e+06
